YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,imp_rec,LNGTH,WGT,lngth_imp,wgt_imp,month,strat_id,psu_id,common,wp_size,l_in_bin,l_cm_bin,VAR_ID,ARX_METHOD,ALT_FLAG,date_published
2021,12,3,5,1583820210408002,6,2,wd,8850030502,,360,0.40,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,SPANISH MACKEREL,1643.6940149,14,36,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408002,6,2,wd,8835280306,,250,0.25,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,BLUE RUNNER,1643.6940149,9,25,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408002,6,2,wd,8835280306,,246,0.30,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,BLUE RUNNER,1643.6940149,9,24,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408002,6,2,wd,8835280306,,229,0.24,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,BLUE RUNNER,1643.6940149,9,22,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408003,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,1643.6940149,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408004,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,1643.6940149,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408005,6,2,wd,8850030502,,336,0.24,1,1,04,2021041263wdS:8AM-8PM,2021212631583820210408,SPANISH MACKEREL,1643.6940149,13,33,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408005,6,2,wd,8850030502,,360,0.40,1,1,04,2021041263wdS:8AM-8PM,2021212631583820210408,SPANISH MACKEREL,1643.6940149,14,36,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408006,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,1643.6940149,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408007,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,1643.6940149,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408008,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,1643.6940149,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408009,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,1643.6940149,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408010,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,1643.6940149,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408011,6,2,wd,8835280303,,395,1.32,1,1,04,2021041263wdS:8AM-8PM,2021212631583820210408,CREVALLE JACK,1643.6940149,15,39,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408011,6,2,wd,8835280306,,246,0.30,1,1,04,2021041263wdS:8AM-8PM,2021212631583820210408,BLUE RUNNER,1643.6940149,9,24,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408012,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,1643.6940149,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408013,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,1643.6940149,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408014,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408015,6,2,wd,8835010105,,704,3.80,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,COMMON SNOOK,28274.421638,27,70,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408016,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408017,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408018,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408019,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408020,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408021,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408022,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408023,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408024,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408025,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408026,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408027,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408028,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408029,6,2,wd,8850030502,,332,0.26,1,1,04,2021041263wdS:8AM-8PM,2021212631583820210408,SPANISH MACKEREL,28274.421638,13,33,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408029,6,2,wd,8850030502,,395,0.38,1,1,04,2021041263wdS:8AM-8PM,2021212631583820210408,SPANISH MACKEREL,28274.421638,15,39,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408030,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1583820210408031,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631583820210408,,28274.421638,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303001,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303002,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303003,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303005,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303006,6,2,wd,8835390201,,238,0.33,0,1,03,2021031263wdS:8AM-8PM,2021212631585820210303,IRISH POMPANO,1961.7565745,9,23,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303006,6,2,wd,8835390201,,245,0.35,0,1,03,2021031263wdS:8AM-8PM,2021212631585820210303,IRISH POMPANO,1961.7565745,9,24,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303007,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303008,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303009,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303010,6,2,wd,8835250101,,326,0.40,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,BLUEFISH,1961.7565745,12,32,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303010,6,2,wd,8835250101,,340,0.52,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,BLUEFISH,1961.7565745,13,34,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303010,6,2,wd,8835250101,,344,0.46,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,BLUEFISH,1961.7565745,13,34,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303010,6,2,wd,8835250101,,382,0.54,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,BLUEFISH,1961.7565745,15,38,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303010,6,2,wd,8835250101,,365,0.50,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,BLUEFISH,1961.7565745,14,36,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303010,6,2,wd,8835250101,,354,0.60,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,BLUEFISH,1961.7565745,13,35,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303011,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303012,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303013,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303014,6,2,wd,8850030502,,336,0.24,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,SPANISH MACKEREL,1961.7565745,13,33,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303014,6,2,wd,8850030502,,320,0.22,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,SPANISH MACKEREL,1961.7565745,12,32,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303014,6,2,wd,8850030502,,332,0.24,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,SPANISH MACKEREL,1961.7565745,13,33,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303014,6,2,wd,8850030502,,355,0.24,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,SPANISH MACKEREL,1961.7565745,13,35,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303014,6,2,wd,8835250101,,347,0.48,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,BLUEFISH,1961.7565745,13,34,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303014,6,2,wd,8835250101,,356,0.52,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,BLUEFISH,1961.7565745,14,35,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303015,6,2,wd,8835250101,,386,0.68,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,BLUEFISH,1961.7565745,15,38,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303015,6,2,wd,8850030502,,372,0.38,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,SPANISH MACKEREL,1961.7565745,14,37,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303015,6,2,wd,8850030502,,332,0.26,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,SPANISH MACKEREL,1961.7565745,13,33,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303015,6,2,wd,8850030502,,395,0.38,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,SPANISH MACKEREL,1961.7565745,15,39,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303015,6,2,wd,8850030502,,315,0.22,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,SPANISH MACKEREL,1961.7565745,12,31,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303016,6,2,wd,8850030502,,365,0.36,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,SPANISH MACKEREL,1961.7565745,14,36,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303016,6,2,wd,8836010101,,246,0.18,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,STRIPED MULLET,1961.7565745,9,24,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303016,6,2,wd,8836010101,,235,0.12,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,STRIPED MULLET,1961.7565745,9,23,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303016,6,2,wd,8836010101,,230,0.14,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,STRIPED MULLET,1961.7565745,9,23,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303016,6,2,wd,8836010101,,223,0.12,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,STRIPED MULLET,1961.7565745,8,22,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303016,6,2,wd,8836010101,,240,0.14,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,STRIPED MULLET,1961.7565745,9,24,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303016,6,2,wd,8836010101,,335,0.34,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,STRIPED MULLET,1961.7565745,13,33,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303017,6,2,wd,8835400304,,245,0.42,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,BLACK MARGATE,1961.7565745,9,24,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303018,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,1961.7565745,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303019,6,2,wd,8835010105,,685,3.38,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,COMMON SNOOK,1961.7565745,26,68,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303020,6,2,wd,8835280303,,400,1.32,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,CREVALLE JACK,1961.7565745,15,40,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303021,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,60826.42302,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303022,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,60826.42302,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303023,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,,60826.42302,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303024,6,2,wd,8835010105,,689,3.46,0,0,03,2021031263wdS:8AM-8PM,2021212631585820210303,COMMON SNOOK,60826.42302,27,68,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210303027,6,2,wd,8708020509,,1220,18.44,1,1,03,2021031263wdS:8AM-8PM,2021212631585820210303,SPINNER SHARK,60826.42302,48,122,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210312005,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631585820210312,,3359.2285368,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210312006,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631585820210312,,3359.2285368,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210312007,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631585820210312,,3359.2285368,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314001,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631585820210314,,5138.7516337,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314002,6,2,we,8835430301,,320,0.82,0,0,03,2021031263weS:8AM-8PM,2021212631585820210314,SHEEPSHEAD,5138.7516337,12,32,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314002,6,2,we,8835430301,,285,0.56,0,0,03,2021031263weS:8AM-8PM,2021212631585820210314,SHEEPSHEAD,5138.7516337,11,28,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314003,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631585820210314,,5138.7516337,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314005,6,2,we,8835430301,,310,0.80,1,1,03,2021031263weS:8AM-8PM,2021212631585820210314,SHEEPSHEAD,6166.5019604,12,31,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314005,6,2,we,8835430301,,301,0.72,1,1,03,2021031263weS:8AM-8PM,2021212631585820210314,SHEEPSHEAD,6166.5019604,11,30,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314005,6,2,we,8835430301,,273,0.52,1,1,03,2021031263weS:8AM-8PM,2021212631585820210314,SHEEPSHEAD,6166.5019604,10,27,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314005,6,2,we,8835430301,,320,0.82,1,1,03,2021031263weS:8AM-8PM,2021212631585820210314,SHEEPSHEAD,6166.5019604,12,32,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314005,6,2,we,8835430301,,304,0.68,1,1,03,2021031263weS:8AM-8PM,2021212631585820210314,SHEEPSHEAD,6166.5019604,11,30,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,1,1585820210314006,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631585820210314,,4278.4339813,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314007,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631585820210314,,4278.4339813,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,1,1585820210314008,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631585820210314,,4278.4339813,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1585820210314009,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631585820210314,,4278.4339813,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586020210307004,6,2,we,,,,,0,0,03,2021031273weS:8AM-8PM,2021212731586020210307,,3233.4952224,,,2021031273weS:8AM-8PM,,0,05/04/2022
2021,12,3,1,1586420210328001,6,2,we,,,,,0,0,03,2021031253weS:8AM-8PM,2021212531586420210328,,4591.6997041,,,2021031253weS:8AM-8PM,,0,05/04/2022
2021,12,3,1,1586420210328002,6,2,we,,,,,0,0,03,2021031253weS:8AM-8PM,2021212531586420210328,,4591.6997041,,,2021031253weS:8AM-8PM,,0,05/04/2022
2021,12,3,1,1586420210328003,6,2,we,,,,,0,0,03,2021031253weS:8AM-8PM,2021212531586420210328,,4971.3592045,,,2021031253weS:8AM-8PM,,0,05/04/2022
2021,12,3,1,1586420210328004,6,2,we,,,,,0,0,03,2021031253weS:8AM-8PM,2021212531586420210328,,4971.3592045,,,2021031253weS:8AM-8PM,,0,05/04/2022
2021,12,3,1,1586420210328005,6,2,we,,,,,0,0,03,2021031253weS:8AM-8PM,2021212531586420210328,,4971.3592045,,,2021031253weS:8AM-8PM,,0,05/04/2022
2021,12,3,1,1586420210328006,6,2,we,,,,,0,0,03,2021031253weS:8AM-8PM,2021212531586420210328,,4971.3592045,,,2021031253weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413001,6,2,wd,8835400000,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,GRUNT FAMILY,688.63569376,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413002,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,688.63569376,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413003,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,688.63569376,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413005,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,688.63569376,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413006,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,688.63569376,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413007,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,688.63569376,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413008,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,688.63569376,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413009,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,6015.0326599,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413010,6,2,wd,8835280300,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,JACK GENUS,6015.0326599,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413011,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,6015.0326599,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413012,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,6015.0326599,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413013,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,6015.0326599,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413014,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,6015.0326599,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413015,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,6015.0326599,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413016,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,6015.0326599,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586420210413017,6,2,wd,,,,,0,0,04,2021041253wdS:8AM-8PM,2021212531586420210413,,6015.0326599,,,2021041253wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210302005,6,2,wd,8835440102,,382,0.58,0,0,03,2021031263wdS:8AM-8PM,2021212631586620210302,SPOTTED SEATROUT,1536.675723,15,38,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210302006,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631586620210302,,1536.675723,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210302008,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631586620210302,,1536.675723,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210310010,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631586620210310,,21710.671284,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210313001,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631586620210313,,6091.2782233,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210313005,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631586620210313,,8880.9843859,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210313006,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631586620210313,,8880.9843859,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210317001,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631586620210317,,113657.38887,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210317002,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631586620210317,,113657.38887,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210317003,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631586620210317,,65156.416391,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210317004,6,2,wd,,,,,0,0,03,2021031263wdS:8AM-8PM,2021212631586620210317,,65156.416391,,,2021031263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210321005,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631586620210321,,2273.8532724,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210321006,6,2,we,,,,,0,0,03,2021031263weS:8AM-8PM,2021212631586620210321,,2273.8532724,,,2021031263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210407011,6,2,wd,,,,,0,0,04,2021041263wdS:8AM-8PM,2021212631586620210407,,5501.3185118,,,2021041263wdS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210418001,6,2,we,,,,,0,0,04,2021041263weS:8AM-8PM,2021212631586620210418,,27091.317455,,,2021041263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210418002,6,2,we,,,,,0,0,04,2021041263weS:8AM-8PM,2021212631586620210418,,27091.317455,,,2021041263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210418003,6,2,we,,,,,0,0,04,2021041263weS:8AM-8PM,2021212631586620210418,,27091.317455,,,2021041263weS:8AM-8PM,,0,05/04/2022
2021,12,3,5,1586620210418004,6,2,we,,,,,0,0,04,2021041263weS:8AM-8PM,2021212631586620210418,,27091.317455,,,2021041263weS:8AM-8PM,,0,05/04/2022
